   705.735000  0.18567E+01  131.504  0.16766E+01  129.789  0.14735E+01  127.682  0.12768E+01  125.423  0.11109E+01  123.303  0.96987E+00  121.304  0.81400E+00  118.818  0.66424E+00  116.057  0.54091E+00  113.395  0.42966E+00  110.552  0.37062E+00  108.801
   705.785000  0.17894E+01  130.884  0.16271E+01  129.300  0.14401E+01  127.321  0.12574E+01  125.192  0.11010E+01  123.176  0.96782E+00  121.279  0.81721E+00  118.878  0.66814E+00  116.140  0.54069E+00  113.395  0.42053E+00  110.300  0.35464E+00  108.295
   705.835000  0.17178E+01  130.204  0.15761E+01  128.783  0.14069E+01  126.956  0.12389E+01  124.969  0.10917E+01  123.055  0.96597E+00  121.257  0.82014E+00  118.933  0.67105E+00  116.203  0.53848E+00  113.349  0.40830E+00  109.953  0.33489E+00  107.643
   705.885000  0.16475E+01  129.516  0.15281E+01  128.286  0.13772E+01  126.623  0.12232E+01  124.780  0.10844E+01  122.960  0.96508E+00  121.249  0.82310E+00  118.989  0.67329E+00  116.253  0.53508E+00  113.274  0.39470E+00  109.556  0.31393E+00  106.915
   705.935000  0.15813E+01  128.849  0.14844E+01  127.823  0.13509E+01  126.326  0.12098E+01  124.616  0.10781E+01  122.879  0.96393E+00  121.237  0.82484E+00  119.024  0.67392E+00  116.271  0.53024E+00  113.165  0.38070E+00  109.136  0.29360E+00  106.172
   705.985000  0.15202E+01  128.213  0.14443E+01  127.390  0.13266E+01  126.046  0.11965E+01  124.454  0.10706E+01  122.781  0.96047E+00  121.191  0.82345E+00  119.006  0.67149E+00  116.228  0.52331E+00  113.005  0.36672E+00  108.704  0.27507E+00  105.459
   706.035000  0.14628E+01  127.599  0.14054E+01  126.961  0.13008E+01  125.746  0.11800E+01  124.248  0.10589E+01  122.624  0.95194E+00  121.068  0.81655E+00  118.894  0.66416E+00  116.088  0.51314E+00  112.764  0.35248E+00  108.251  0.25859E+00  104.792
   706.085000  0.14053E+01  126.966  0.13629E+01  126.481  0.12687E+01  125.363  0.11558E+01  123.939  0.10391E+01  122.351  0.93503E+00  120.815  0.80136E+00  118.639  0.64966E+00  115.801  0.49801E+00  112.396  0.33685E+00  107.735  0.24335E+00  104.144
   706.135000  0.13440E+01  126.267  0.13125E+01  125.897  0.12261E+01  124.843  0.11203E+01  123.474  0.10083E+01  121.914  0.90743E+00  120.392  0.77601E+00  118.201  0.62648E+00  115.329  0.47666E+00  111.859  0.31863E+00  107.109  0.22811E+00  103.464
   706.185000  0.12760E+01  125.464  0.12517E+01  125.167  0.11707E+01  124.144  0.10718E+01  122.819  0.96514E+00  121.283  0.86834E+00  119.772  0.74001E+00  117.557  0.59420E+00  114.646  0.44859E+00  111.121  0.29703E+00  106.327  0.21173E+00  102.690
   706.235000  0.12012E+01  124.541  0.11807E+01  124.279  0.11036E+01  123.260  0.10115E+01  121.971  0.91112E+00  120.461  0.81927E+00  118.962  0.69492E+00  116.713  0.55417E+00  113.756  0.41467E+00  110.179  0.27209E+00  105.365  0.19364E+00  101.776
   706.285000  0.11221E+01  123.516  0.11028E+01  123.256  0.10282E+01  122.217  0.94317E+00  120.962  0.84978E+00  119.479  0.76367E+00  117.997  0.64395E+00  115.706  0.50915E+00  112.692  0.37696E+00  109.057  0.24479E+00  104.228  0.17402E+00  100.703
   706.335000  0.10437E+01  122.444  0.10238E+01  122.160  0.95074E+00  121.082  0.87256E+00  119.857  0.78632E+00  118.404  0.70621E+00  116.940  0.59132E+00  114.599  0.46266E+00  111.514  0.33814E+00  107.805  0.21668E+00  102.945  0.15361E+00   99.478
   706.385000  0.97160E+00  121.402  0.95017E+00  121.079  0.87817E+00  119.953  0.80623E+00  118.755  0.72664E+00  117.331  0.65214E+00  115.884  0.54169E+00  113.483  0.41874E+00  110.312  0.30148E+00  106.514  0.19007E+00  101.602  0.13409E+00   98.177
   706.435000  0.90983E+00  120.462  0.88676E+00  120.097  0.81552E+00  118.920  0.74896E+00  117.747  0.67515E+00  116.349  0.60550E+00  114.917  0.49883E+00  112.453  0.38080E+00  109.192  0.26991E+00  105.298  0.16727E+00  100.325  0.11733E+00   96.932
   706.485000  0.86085E+00  119.683  0.83623E+00  119.276  0.76548E+00  118.051  0.70321E+00  116.899  0.63403E+00  115.524  0.56825E+00  114.103  0.46455E+00  111.580  0.35040E+00  108.229  0.24471E+00  104.245  0.14918E+00   99.209  0.10403E+00   95.837
   706.535000  0.82500E+00  119.092  0.79898E+00  118.647  0.72847E+00  117.381  0.66935E+00  116.245  0.60361E+00  114.887  0.54068E+00  113.475  0.43911E+00  110.900  0.32777E+00  107.471  0.22605E+00  103.409  0.13590E+00   98.320  0.94263E-01   94.959
